uuid;identifier;createdBy;createdAtGMT;modifiedBy;modifiedAtGMT;SurveyUnitID;MostRecentlyComputedTotal;Latitude;Longitude;Northing;Easting;Accuracy;LandUse;AgriculturalCondition;Topography;Slope;Visibility;Passability;Drainage;Vegetation;Stoniness;Shade;NumberOfRows;NumberOfWalkers;RowIntervalM;WalkerIntervalM;Walkers;MostRecentlyComputedAncient;MostRecentlyComputedModern;MostRecentlyComputedAC;MostRecentlyComputedHM;MostRecentlyComputedLithic;MostRecentlyComputedDaub;MostRecentlyComputedGlass;MostRecentlyComputedOther;SampleTaken;Date;geospatialcolumn;SamplePhoto
1.00E+18;20072: 10;Petra Hermankova;2020-01-28 07:10:45.520 GMT;Petra Hermankova;2020-01-28 07:11:17 GMT;20072;10;22.86486555;38.03181057;663666.4928;4210985.793;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;4;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";8;0;2;0;0;0;0;0;No;28/01/2020;POINT(663666.492838 4210985.792571);
1.00E+18;10123: 45;Adela Sobotkova;2020-01-28 07:12:28.930 GMT;Adela Sobotkova;2020-01-28 07:12:33 GMT;10123;45;22.864708;38.031735;663652.833;4210977.129;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";40;0;5;0;0;0;0;0;No;28/01/2020;POINT(663652.832999 4210977.129376);
1.00E+18;10124: 10;Adela Sobotkova;2020-01-28 07:16:55.998 GMT;Adela Sobotkova;2020-01-28 07:17:22 GMT;10124;10;22.86459;38.03191;663642.0866;4210996.341;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";10;0;0;0;0;0;0;0;No;28/01/2020;POINT(663642.086555 4210996.340861);
1.00E+18;20073: 18;Petra Hermankova;2020-01-28 07:17:02.452 GMT;Petra Hermankova;2020-01-28 07:17:39 GMT;20073;18;22.86487501;38.03202099;663666.8546;4211009.159;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";13;0;5;0;0;0;0;0;No;28/01/2020;POINT(663666.854638 4211009.158831);
1.00E+18;10125: 7;Adela Sobotkova;2020-01-28 07:22:06.766 GMT;Adela Sobotkova;2020-01-28 07:22:29 GMT;10125;7;22.864507;38.032099;663634.381;4211017.168;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;3;3;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";2;0;5;0;0;0;0;0;No;28/01/2020;POINT(663634.380964 4211017.167507);
1.00E+18;20067: 1315;Petra Hermankova;2020-01-25 08:48:41.853 GMT;Petra Hermankova;2020-01-25 08:51:58 GMT;20067;1315;22.85123279;38.02834827;662477.5874;4210577.677;3;Other;Other;Hillside;Very Steep;80-100%;5;1;2;3;2;7;3;5;3;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";1295;0;20;0;0;0;0;0;Yes;25/01/2020;POINT(662477.587368 4210577.677196);
1.00E+18;10126: 3;Adela Sobotkova;2020-01-28 07:26:01.658 GMT;Adela Sobotkova;2020-01-28 07:26:14 GMT;10126;3;22.864449;38.032304;663628.8341;4211039.814;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";2;0;1;0;0;0;0;0;No;28/01/2020;POINT(663628.834054 4211039.813639);
1.00E+18;20075: 14;Petra Hermankova;2020-01-28 07:29:02.269 GMT;Petra Hermankova;2020-01-28 07:30:32 GMT;20075;14;22.86472301;38.03247546;663652.5024;4211059.322;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";11;0;3;0;0;0;0;0;No;28/01/2020;POINT(663652.502395 4211059.322016);
1.00E+18;10127: 12;Adela Sobotkova;2020-01-28 07:29:21.891 GMT;Adela Sobotkova;2020-01-28 07:31:41 GMT;10127;12;22.864393;38.032485;663623.5161;4211059.8;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;4;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";9;0;3;0;0;0;0;0;No;28/01/2020;POINT(663623.51612 4211059.800087);
1.00E+18;20076: 4;Petra Hermankova;2020-01-28 07:33:39.704 GMT;Petra Hermankova;2020-01-28 07:34:36 GMT;20076;4;22.86470166;38.03271325;663650.0994;4211085.672;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";4;0;0;0;0;0;0;0;No;28/01/2020;POINT(663650.099407 4211085.67159);
1.00E+18;10128: 13;Adela Sobotkova;2020-01-28 07:33:49.150 GMT;Adela Sobotkova;2020-01-28 07:33:58 GMT;10128;13;22.864341;38.032663;663618.556;4211079.461;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";10;0;3;0;0;0;0;0;No;28/01/2020;POINT(663618.555965 4211079.460679);
1.00E+18;20068: 659;Petra Hermankova;2020-01-25 09:05:10.494 GMT;Petra Hermankova;2020-01-25 09:18:44 GMT;20068;659;22.85076205;38.02856923;662435.7809;4210601.374;3;Other;Other;Hillside;Gentle;60-80%;4;1;2;3;2;5;3;5;3;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";653;0;6;0;0;0;0;0;Yes;25/01/2020;POINT(662435.780902 4210601.373545);
1.00E+18;10129: 6;Adela Sobotkova;2020-01-28 07:37:53.126 GMT;Adela Sobotkova;2020-01-28 07:37:58 GMT;10129;6;22.864275;38.032884;663612.2714;4211103.868;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;4;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";5;0;1;0;0;0;0;0;No;28/01/2020;POINT(663612.271367 4211103.868211);
1.00E+18;10130: 14;Adela Sobotkova;2020-01-28 07:42:38.467 GMT;Adela Sobotkova;2020-01-28 07:47:18 GMT;10130;14;22.864198;38.033105;663605.0213;4211128.256;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;4;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";5;0;9;0;0;0;0;0;No;28/01/2020;POINT(663605.021342 4211128.256387);
1.00E+18;20069: 2562;Petra Hermankova;2020-01-25 09:15:04.769 GMT;Petra Hermankova;2020-01-25 09:25:58 GMT;20069;2562;22.85032054;38.02854828;662397.0736;4210598.278;3;Other;Other;Other;Level;80-100%;2;1;2;3;2;5;3;5;3;"1 - Petra Hermankova (PH)
2 - Dean Mcmah (DMc)
3 - Zed Grisez (ZG)";2560;0;2;0;0;0;0;0;Yes;25/01/2020;POINT(662397.073587 4210598.278269);
1.00E+18;20074: 13;Petra Hermankova;2020-01-28 07:23:02.398 GMT;Petra Hermankova;2020-01-28 07:24:59 GMT;20074;13;22.86478071;38.03225259;663658.0623;4211034.693;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";10;0;3;0;0;0;0;0;Yes;28/01/2020;POINT(663658.062326 4211034.693208);
1.00E+18;10131: 8;Adela Sobotkova;2020-01-28 08:06:46.530 GMT;Adela Sobotkova;2020-01-28 08:09:05 GMT;10131;8;22.864165;38.033322;663601.6421;4211152.278;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";2;0;6;0;0;0;0;0;No;28/01/2020;POINT(663601.642086 4211152.278142);
1.00E+18;10132: 11;Adela Sobotkova;2020-01-28 08:14:22.615 GMT;Adela Sobotkova;2020-01-28 08:14:43 GMT;10132;11;22.864115;38.033571;663596.6996;4211179.821;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";10;0;1;0;0;0;0;0;No;28/01/2020;POINT(663596.699573 4211179.820922);
1.00E+18;10133: 9;Adela Sobotkova;2020-01-28 08:23:57.103 GMT;Adela Sobotkova;2020-01-28 08:24:17 GMT;10133;9;22.864021;38.033811;663587.9153;4211206.288;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";7;0;2;0;0;0;0;0;No;28/01/2020;POINT(663587.915308 4211206.287566);
1.00E+18;10134: 3;Adela Sobotkova;2020-01-28 08:28:45.706 GMT;Adela Sobotkova;2020-01-28 08:29:08 GMT;10134;3;22.863973;38.034081;663583.1017;4211236.164;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;60-80%;1;1;2;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";3;0;0;0;0;0;0;0;No;28/01/2020;POINT(663583.101671 4211236.16418);
1.00E+18;20077: 12;Petra Hermankova;2020-01-28 07:37:24.400 GMT;Petra Hermankova;2020-01-28 07:37:45 GMT;20077;12;22.86455762;38.03296106;663636.9053;4211112.917;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";10;0;2;0;0;0;0;0;Yes;28/01/2020;POINT(663636.905345 4211112.916635);
1.00E+18;10135: 0;Adela Sobotkova;2020-01-28 08:36:25.650 GMT;Adela Sobotkova;2020-01-28 08:36:29 GMT;10135;0;22.863603;38.03433;663550.0736;4211263.144;1,75;Forest;Other;Valley Bottom;Level;0-20%;4;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663550.073595 4211263.143876);
1.00E+18;20078: 3;Petra Hermankova;2020-01-28 07:42:44.554 GMT;Petra Hermankova;2020-01-28 07:43:58 GMT;20078;3;22.86449725;38.03320487;663631.0636;4211139.865;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";0;0;2;0;1;0;0;0;Yes;28/01/2020;POINT(663631.063622 4211139.865481);
1.00E+18;10136: 0;Adela Sobotkova;2020-01-28 08:40:45.755 GMT;Adela Sobotkova;2020-01-28 08:41:16 GMT;10136;0;22.863653;38.034078;663555.0226;4211235.268;1,75;Forest;Partially Fallow;Valley Bottom;Gentle;20-40%;4;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663555.022594 4211235.26817);
1.00E+18;20079: 21;Petra Hermankova;2020-01-28 07:49:12.358 GMT;Petra Hermankova;2020-01-28 07:50:04 GMT;20079;21;22.8644425;38.03341013;663625.802;4211162.546;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";9;0;12;0;0;0;0;0;Yes;28/01/2020;POINT(663625.801957 4211162.545962);
1.00E+18;10137: 0;Adela Sobotkova;2020-01-28 08:47:25.773 GMT;Adela Sobotkova;2020-01-28 08:49:05 GMT;10137;0;22.863681;38.033885;663557.9095;4211213.901;1,75;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;3;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663557.909461 4211213.900809);
1.00E+18;10138: 3;Adela Sobotkova;2020-01-28 08:55:56.442 GMT;Adela Sobotkova;2020-01-28 08:56:27 GMT;10138;3;22.863702;38.033622;663560.3377;4211184.753;1,5;Scrub;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";2;0;1;0;0;0;0;0;No;28/01/2020;POINT(663560.33769 4211184.753442);
1.00E+18;20080: 6;Petra Hermankova;2020-01-28 08:34:47.467 GMT;Petra Hermankova;2020-01-28 08:35:07 GMT;20080;6;22.86435973;38.0335793;663618.1605;4211181.172;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";3;0;3;0;0;0;0;0;Yes;28/01/2020;POINT(663618.160539 4211181.172409);
1.00E+18;10140: 6;Adela Sobotkova;2020-01-28 09:03:47.580 GMT;Adela Sobotkova;2020-01-28 09:05:01 GMT;10140;6;22.863719;38.033166;663562.8442;4211134.182;1,75;Pasture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;3;3;3;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";6;0;0;0;0;0;0;0;No;28/01/2020;POINT(663562.844218 4211134.18241);
1.00E+18;10141: 11;Adela Sobotkova;2020-01-28 09:08:33.293 GMT;Adela Sobotkova;2020-01-28 09:09:55 GMT;10141;11;22.863793;38.032956;663569.8063;4211111.01;1,75;Pasture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;3;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";10;0;1;0;0;0;0;0;No;28/01/2020;POINT(663569.806331 4211111.009558);
1.00E+18;10142: 7;Adela Sobotkova;2020-01-28 09:14:54.979 GMT;Adela Sobotkova;2020-01-28 09:17:43 GMT;10142;7;22.863909;38.032732;663580.4859;4211086.357;1,75;Pasture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";6;0;1;0;0;0;0;0;No;28/01/2020;POINT(663580.48595 4211086.357085);
1.00E+18;10143: 8;Adela Sobotkova;2020-01-28 09:21:22.866 GMT;Adela Sobotkova;2020-01-28 09:21:56 GMT;10143;8;22.863911;38.032521;663581.1309;4211062.947;1,5;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;0-20%;1;1;4;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";5;0;3;0;0;0;0;0;No;28/01/2020;POINT(663581.130941 4211062.946572);
1.00E+18;20081: 10;Petra Hermankova;2020-01-28 08:38:26.760 GMT;Petra Hermankova;2020-01-28 08:39:08 GMT;20081;10;22.86428045;38.03389826;663610.4924;4211216.427;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";9;0;1;0;0;0;0;0;Yes;28/01/2020;POINT(663610.492384 4211216.427317);
1.00E+18;10145: 14;Adela Sobotkova;2020-01-28 09:31:21.437 GMT;Adela Sobotkova;2020-01-28 09:32:56 GMT;10145;14;22.864046;38.032123;663593.8654;4211019.019;1,75;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";11;0;3;0;0;0;0;0;No;28/01/2020;POINT(663593.865435 4211019.019297);
1.00E+18;10146: 43;Adela Sobotkova;2020-01-28 09:35:52.023 GMT;Adela Sobotkova;2020-01-28 09:36:10 GMT;10146;43;22.86417;38.031908;663605.2274;4210995.38;1,75;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";37;0;6;0;0;0;0;0;No;28/01/2020;POINT(663605.227366 4210995.379635);
1.00E+18;20083: 1;Petra Hermankova;2020-01-28 09:59:09.170 GMT;Petra Hermankova;2020-01-28 10:01:10 GMT;20083;1;22.86448897;38.03417387;663628.1806;4211247.378;3;Scrub;Partially Fallow;Valley Bottom;Gentle;60-80%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";1;0;0;0;0;0;0;0;No;28/01/2020;POINT(663628.180646 4211247.377971);
1.00E+18;20084: 5;Petra Hermankova;2020-01-28 10:04:19.856 GMT;Petra Hermankova;2020-01-28 10:05:24 GMT;20084;5;22.86456781;38.03396644;663635.5619;4211224.498;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";4;0;1;0;0;0;0;0;No;28/01/2020;POINT(663635.561943 4211224.498251);
1.00E+18;20085: 4;Petra Hermankova;2020-01-28 10:09:12.629 GMT;Petra Hermankova;2020-01-28 10:09:55 GMT;20085;4;22.86480104;38.03374089;4211199.881;663656.5343;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;40-60%;1;1;3;4;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";3;0;1;0;0;0;0;0;No;28/01/2020;POINT(663656.534268 4211199.880949);
1.00E+18;20086: 3;Petra Hermankova;2020-01-28 10:12:38.166 GMT;Petra Hermankova;2020-01-28 10:13:13 GMT;20086;3;22.86494764;38.03352317;4211175.979;663669.8856;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;40-60%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";3;0;0;0;0;0;0;0;No;28/01/2020;POINT(663669.88564 4211175.979186);
1.00E+18;20082: 14;Petra Hermankova;2020-01-28 08:43:36.912 GMT;Petra Hermankova;2020-01-28 08:44:31 GMT;20082;14;22.86423003;38.03413612;663605.5377;4211242.733;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;60-80%;1;1;3;3;1;8;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";14;0;0;0;0;0;0;0;Yes;28/01/2020;POINT(663605.537679 4211242.732554);
1.00E+18;20087: 24;Petra Hermankova;2020-01-28 10:16:45.178 GMT;Petra Hermankova;2020-01-28 10:18:40 GMT;20087;24;22.86515471;38.03327914;663688.6028;4211149.264;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;20-40%;2;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";17;0;7;0;0;0;0;0;Yes;28/01/2020;POINT(663688.602831 4211149.263986);
1.00E+18;10148: 24;Adela Sobotkova;2020-01-28 10:21:26.784 GMT;Adela Sobotkova;2020-01-28 10:21:45 GMT;10148;24;22.863808;38.031857;663573.5679;4210989.083;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";20;0;4;0;0;0;0;0;No;28/01/2020;POINT(663573.567881 4210989.083255);
1.00E+18;20088: 12;Petra Hermankova;2020-01-28 10:24:16.799 GMT;Petra Hermankova;2020-01-28 10:25:52 GMT;20088;12;22.86521172;38.03305073;663694.1158;4211124.019;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;40-60%;1;1;3;4;1;2;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";8;0;4;0;0;0;0;0;No;28/01/2020;POINT(663694.115834 4211124.019217);
1.00E+18;10149: 11;Adela Sobotkova;2020-01-28 10:26:18.211 GMT;Adela Sobotkova;2020-01-28 10:26:50 GMT;10149;11;22.863773;38.032094;663569.9687;4211015.321;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";7;0;4;0;0;0;0;0;No;28/01/2020;POINT(663569.968656 4211015.320836);
1.00E+18;10150: 13;Adela Sobotkova;2020-01-28 10:29:10.738 GMT;Adela Sobotkova;2020-01-28 10:29:26 GMT;10150;13;22.863702;38.032338;663563.1942;4211042.272;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";8;0;5;0;0;0;0;0;No;28/01/2020;POINT(663563.194154 4211042.271843);
1.00E+18;20089: 7;Petra Hermankova;2020-01-28 10:29:23.681 GMT;Petra Hermankova;2020-01-28 10:30:28 GMT;20089;7;22.86516159;38.03290207;4211107.434;663690.0464;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";6;0;1;0;0;0;0;0;No;28/01/2020;POINT(663690.046382 4211107.434329);
1.00E+18;10151: 14;Adela Sobotkova;2020-01-28 10:31:45.634 GMT;Adela Sobotkova;2020-01-28 10:31:52 GMT;10151;14;22.863658;38.032572;663558.8117;4211068.161;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";12;0;2;0;0;0;0;0;No;28/01/2020;POINT(663558.811719 4211068.160693);
1.00E+18;10152: 12;Adela Sobotkova;2020-01-28 10:35:45.037 GMT;Adela Sobotkova;2020-01-28 10:36:19 GMT;10152;12;22.863552;38.032783;663549.0388;4211091.388;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;2;1;3;3;2;5;4;5;5;"1 - Nathan Stein (NS)
2 - Adela Sobotkova (AS)
3 - Sarah Roach (SR)
4 - Jacob Kiefel (JK)";12;0;0;0;0;0;0;0;No;28/01/2020;POINT(663549.038761 4211091.388217);
1.00E+18;20090: 19;Petra Hermankova;2020-01-28 10:36:14.388 GMT;Petra Hermankova;2020-01-28 10:37:01 GMT;20090;19;22.86526669;38.03261489;4211075.752;663699.9104;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";16;0;3;0;0;0;0;0;No;28/01/2020;POINT(663699.910356 4211075.75162);
1.00E+18;20091: 26;Petra Hermankova;2020-01-28 10:40:36.499 GMT;Petra Hermankova;2020-01-28 10:41:10 GMT;20091;26;22.86537072;38.03239721;4211051.779;663709.5258;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";23;0;3;0;0;0;0;0;Yes;28/01/2020;POINT(663709.52583 4211051.779318);
